geo_type,region,transportation_type,alternative_name,sub-region,country,date,mobility percentage
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-20,114.86
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-21,132.92
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-22,128.36
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-23,92.13
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-24,111.43
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-25,113.4
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-26,114.92
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-27,120.68
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-28,141.87
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-02-29,133.52
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-01,93.65
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-02,112.29
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-03,109.23
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-04,113.55
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-05,120.83
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-06,141.21
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-07,133.54
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-08,96.07
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-09,116.24
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-10,115.12
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-11,117.26
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-12,115.23
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-13,123.03
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-14,107.49
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-15,78.34
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-16,90.53
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-17,89.81
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-18,80.86
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-19,77.57
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-20,86.21
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-21,70.12
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-22,61.46
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-23,63.65
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-24,64.82
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-25,63.92
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-26,66.6
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-27,71.43
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-28,61.93
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-29,47.86
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-30,62.66
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-03-31,64.64
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-01,66.39
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-02,62.02
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-03,73.7
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-04,64.85
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-05,53.93
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-06,66.71
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-07,67.86
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-08,67.85
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-09,71.67
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-10,81
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-11,76.49
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-12,47.19
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-13,69
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-14,74.99
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-15,82.02
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-16,82.68
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-17,94.48
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-18,86.5
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-19,67.41
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-20,82.42
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-21,84.54
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-22,90.1
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-23,91.02
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-24,103.01
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-25,100.57
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-26,80.27
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-27,101.73
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-28,102.43
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-29,107.49
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-04-30,110.94
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-01,124.87
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-02,113.82
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-03,91.42
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-04,109.13
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-05,116.55
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-06,117.9
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-07,118.34
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-08,133.92
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-09,127.96
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-10,93
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-11,NA
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-12,NA
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-13,129.86
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-14,136.65
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-15,158.51
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-16,140.45
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-17,111.54
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-18,133.67
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-19,141.02
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-20,148.8
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-21,143.51
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-22,166.12
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-23,132.75
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-24,102.55
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-25,109.9
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-26,142.25
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-27,152.08
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-28,158.27
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-29,171.74
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-30,146.16
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-05-31,116.46
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-01,148.3
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-02,154.14
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-03,157.92
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-04,164.37
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-05,182.4
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-06,162.21
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-07,131.3
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-08,153.33
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-09,156.93
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-10,166.65
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-11,169.87
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-12,189.96
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-13,168.64
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-14,141.82
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-15,166.62
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-16,168.85
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-17,167.81
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-18,173.55
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-19,185.5
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-20,167.88
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-21,130.52
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-22,166.62
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-23,166.27
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-24,176.91
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-25,180.64
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-26,193.31
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-27,184.07
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-28,137.09
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-29,169.92
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-06-30,180.84
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-01,195.73
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-02,197.08
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-03,186.72
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-04,141.84
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-05,142.55
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-06,180.83
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-07,185.98
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-08,178
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-09,188.6
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-10,209.45
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-11,185.92
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-12,150.65
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-13,185.91
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-14,191.88
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-15,202.11
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-16,193.31
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-17,204.24
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-18,180.11
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-19,148.31
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-20,178.78
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-21,191.84
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-22,187.11
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-23,197.07
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-24,199.89
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-25,173.31
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-26,153.46
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-27,184.27
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-28,186.56
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-29,184.46
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-30,197.5
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-07-31,215.02
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-01,181.03
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-02,148.24
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-03,184.46
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-04,187.35
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-05,193.56
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-06,186.04
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-07,209.59
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-08,186.25
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-09,152.52
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-10,179.57
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-11,171.98
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-12,183.3
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-13,189.11
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-14,209.52
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-15,188.28
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-16,157.03
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-17,184.03
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-18,177.46
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-19,179.01
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-20,181.42
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-21,203.78
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-22,180.87
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-23,138.91
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-24,161.17
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-25,161.22
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-26,166.39
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-27,176.41
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-28,200.23
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-29,176.22
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-30,133.96
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-08-31,153.18
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-01,165.77
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-02,165.43
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-03,176.49
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-04,197.87
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-05,175.27
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-06,137.3
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-07,133.27
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-08,164.26
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-09,167.91
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-10,168.74
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-11,190.22
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-12,178.35
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-13,140.78
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-14,155.57
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-15,158.81
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-16,163.33
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-17,158.34
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-18,185.05
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-19,172.12
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-20,128.55
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-21,149.93
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-22,149.73
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-23,155.5
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-24,153.62
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-25,174.41
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-26,168.1
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-27,125.24
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-28,143.38
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-29,143.47
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-09-30,147.54
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-01,148.84
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-02,173.97
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-03,155.01
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-04,117.3
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-05,139.84
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-06,137.38
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-07,139.81
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-08,140.77
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-09,164.04
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-10,150.57
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-11,109.94
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-12,134.05
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-13,131.59
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-14,135.14
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-15,140.37
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-16,158.63
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-17,145.37
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-18,102.78
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-19,133.87
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-20,133.72
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-21,136.5
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-22,136.35
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-23,152.77
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-24,142.71
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-25,101.93
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-26,121.51
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-27,128.49
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-28,128.08
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-29,130.86
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-30,154.09
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-10-31,143.58
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-01,103.96
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-02,120.93
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-03,129.52
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-04,114.74
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-05,113.69
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-06,140.74
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-07,116.91
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-08,86.74
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-09,113.99
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-10,113.95
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-11,120.63
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-12,102.42
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-13,129.3
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-14,114.48
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-15,90.71
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-16,111.88
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-17,111.42
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-18,112.53
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-19,116.92
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-20,129.71
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-21,113.57
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-22,90.88
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-23,116.15
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-24,112.97
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-25,117.99
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-26,59.44
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-27,97.97
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-28,103.43
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-29,86.85
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-11-30,108.82
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-01,108.19
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-02,111.64
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-03,113.18
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-04,127.3
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-05,113.17
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-06,89.95
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-07,107.05
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-08,108.95
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-09,114.78
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-10,114.46
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-11,133.41
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-12,121.56
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-13,92.38
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-14,113.06
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-15,119.4
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-16,123.04
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-17,123.24
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-18,142.16
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-19,124.33
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-20,103.94
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-21,135.52
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-22,130.57
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-23,138.96
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-24,110.95
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-25,53.96
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-26,96.17
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-27,87.72
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-28,113.52
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-29,118.25
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-30,123.74
county,Anchorage Municipality,driving,NA,Alaska,United States,2020-12-31,125.64
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-01,91.95
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-02,113.05
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-03,93.49
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-04,115.37
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-05,116.72
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-06,113.42
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-07,111.4
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-08,127.76
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-09,116.86
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-10,94.54
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-11,114.45
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-12,108.77
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-13,112.12
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-14,115.22
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-15,131.57
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-16,117.34
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-17,94.73
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-18,103.01
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-19,102.52
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-20,111.31
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-21,110.51
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-22,126.29
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-23,112.71
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-24,91.63
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-25,111.37
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-26,110.07
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-27,109.49
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-28,109.89
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-29,126.89
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-30,120.7
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-01-31,93.26
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-01,109.74
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-02,108.89
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-03,113.33
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-04,112.11
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-05,127
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-06,121.4
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-07,89.5
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-08,105.22
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-09,106.82
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-10,112.01
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-11,115.7
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-12,142.09
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-13,132.44
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-14,109.28
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-15,104.23
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-16,113.45
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-17,112.16
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-18,115.55
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-19,133.56
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-20,122.22
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-21,98.77
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-22,112.26
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-23,114.93
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-24,119.11
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-25,123.36
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-26,141.16
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-27,136.52
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-02-28,107.73
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-03-01,120.6
county,Anchorage Municipality,driving,NA,Alaska,United States,2021-03-02,122.37
